,tradeDate,closeIndex,highestIndex,lowestIndex,turnoverVol,CHG,CHGPct
1804,2013-07-31,2193.02,2235.38,2187.21,4832705500,3.63,0.001658
1805,2013-08-01,2245.36,2245.56,2200.63,6260399700,52.34,0.023867
1806,2013-08-02,2247.26,2274.71,2244.25,6089089300,1.9,0.000846
1807,2013-08-05,2278.33,2278.33,2243.22,5534215100,31.07,0.013826
1808,2013-08-06,2293.64,2302.48,2256.72,7374689500,15.31,0.00672
1809,2013-08-07,2280.62,2313.88,2276.86,7304869500,-13.02,-0.005677
1810,2013-08-08,2276.78,2297.63,2267.07,5309843000,-3.84,-0.001684
1811,2013-08-09,2286.01,2301.59,2258.33,6460001700,9.23,0.004054
1812,2013-08-12,2352.79,2352.89,2293.18,9786321600,66.78,0.029212
1813,2013-08-13,2359.07,2360.83,2340.73,7839363600,6.28,0.002669
1814,2013-08-14,2349.08,2386.6,2340.83,7594212800,-9.99,-0.004235
1815,2013-08-15,2321.58,2362.09,2319.78,6195185300,-27.5,-0.011707
1816,2013-08-16,2304.14,2423.08,2295.02,12036956300,-17.44,-0.007512
1817,2013-08-19,2331.43,2340.19,2284.08,7248322400,27.29,0.011844
1818,2013-08-20,2312.47,2353.41,2303.67,7308634500,-18.96,-0.008132
1819,2013-08-21,2308.59,2321.64,2291.05,5500738400,-3.88,-0.001678
1820,2013-08-22,2303.93,2329.14,2297.02,5533810400,-4.66,-0.002019
1821,2013-08-23,2286.93,2321.04,2251.92,6896713300,-17.0,-0.007379
1822,2013-08-26,2335.62,2336.38,2288.5,7037104300,48.69,0.021291
1823,2013-08-27,2340.88,2345.11,2322.46,6599033300,5.26,0.002252
1824,2013-08-28,2328.06,2345.36,2307.04,8925617400,-12.82,-0.005477
1825,2013-08-29,2318.31,2342.32,2308.15,6608541500,-9.75,-0.004188
1826,2013-08-30,2313.91,2334.41,2303.61,8765451500,-4.4,-0.001898
1827,2013-09-02,2320.34,2329.87,2297.45,7951024900,6.43,0.002779
1828,2013-09-03,2354.5,2354.86,2321.3,8055400500,34.16,0.014722
1829,2013-09-04,2350.7,2360.66,2345.44,7872576300,-3.8,-0.001614
1830,2013-09-05,2341.74,2351.22,2336.75,6295138300,-8.96,-0.003812
1831,2013-09-06,2357.78,2361.18,2335.93,7334011600,16.04,0.00685
1832,2013-09-09,2440.61,2449.25,2372.69,14988964000,82.83,0.035131
1833,2013-09-10,2474.89,2475.2,2435.83,15485599200,34.28,0.014046
1834,2013-09-11,2482.89,2504.47,2471.62,16691497400,8.0,0.003232
1835,2013-09-12,2507.46,2527.38,2469.72,14517317500,24.57,0.009896
1836,2013-09-13,2488.9,2515.78,2481.45,11077504900,-18.56,-0.007402
1837,2013-09-16,2478.39,2503.69,2467.13,10538328200,-10.51,-0.004223
1838,2013-09-17,2427.32,2481.71,2426.46,9945998200,-51.07,-0.020606
1839,2013-09-18,2432.51,2439.63,2407.24,7104075900,5.19,0.002138
1840,2013-09-23,2472.29,2473.16,2439.99,8012835200,39.78,0.016353
1841,2013-09-24,2443.89,2470.75,2420.09,9785301300,-28.4,-0.011487
1842,2013-09-25,2429.03,2455.04,2423.28,9051841800,-14.86,-0.00608
1843,2013-09-26,2384.44,2422.63,2382.53,8623677000,-44.59,-0.018357
1844,2013-09-27,2394.97,2402.2,2379.86,6597150800,10.53,0.004416
1845,2013-09-30,2409.04,2415.08,2397.22,5951399200,14.07,0.005875
1846,2013-10-08,2441.81,2446.7,2392.57,8478550600,32.77,0.013603
1847,2013-10-09,2453.58,2453.75,2424.77,7627764500,11.77,0.00482
1848,2013-10-10,2429.32,2455.98,2422.02,9032970600,-24.26,-0.009888
1849,2013-10-11,2468.51,2471.17,2439.63,9338826100,39.19,0.016132
1850,2013-10-14,2472.54,2483.13,2462.55,10008130100,4.03,0.001633
1851,2013-10-15,2467.52,2479.13,2449.42,8917349600,-5.02,-0.00203
1852,2013-10-16,2421.37,2459.08,2409.72,8897983400,-46.15,-0.018703
1853,2013-10-17,2413.33,2440.92,2407.78,7122247400,-8.04,-0.00332
1854,2013-10-18,2426.05,2435.71,2410.6,6029163000,12.72,0.005271
1855,2013-10-21,2471.32,2472.78,2423.56,8490979500,45.27,0.01866
1856,2013-10-22,2445.89,2470.25,2439.86,9070302900,-25.43,-0.01029
1857,2013-10-23,2418.49,2474.37,2412.48,9154535500,-27.4,-0.011202
1858,2013-10-24,2400.51,2422.94,2395.47,6456082100,-17.98,-0.007434
1859,2013-10-25,2368.56,2413.33,2353.99,7707018200,-31.95,-0.01331
1860,2013-10-28,2365.95,2377.25,2351.86,6287615200,-2.61,-0.001102
1861,2013-10-29,2372.05,2408.62,2327.9,10673783300,6.1,0.002578
1862,2013-10-30,2407.47,2407.85,2365.51,9217812600,35.42,0.014932
1863,2013-10-31,2373.72,2398.4,2370.23,8273696400,-33.75,-0.014019
1864,2013-11-01,2384.96,2395.0,2365.15,6305576200,11.24,0.004735
1865,2013-11-04,2380.45,2404.9,2376.36,5179846100,-4.51,-0.001891
1866,2013-11-05,2383.77,2385.69,2343.8,6208448800,3.32,0.001395
1867,2013-11-06,2353.57,2383.54,2352.79,6377666300,-30.2,-0.012669
1868,2013-11-07,2340.55,2356.67,2328.25,5482174700,-13.02,-0.005532
1869,2013-11-08,2307.95,2342.67,2306.04,5378850800,-32.6,-0.013928
1870,2013-11-11,2315.89,2325.23,2295.0,4573945700,7.94,0.00344
1871,2013-11-12,2340.0,2342.53,2316.6,5268754500,24.11,0.010411
1872,2013-11-13,2288.12,2325.56,2287.55,5984883100,-51.88,-0.022171
1873,2013-11-14,2304.5,2305.7,2279.01,5731035600,16.38,0.007159
1874,2013-11-15,2350.73,2377.21,2306.55,8639177100,46.23,0.020061
1875,2013-11-18,2428.9,2429.57,2361.04,11003463300,78.17,0.033253
1876,2013-11-19,2412.16,2427.93,2405.08,7864829600,-16.74,-0.006892
1877,2013-11-20,2424.85,2435.43,2406.42,7229180100,12.69,0.005261
1878,2013-11-21,2409.99,2415.38,2382.88,8770667700,-14.86,-0.006128
1879,2013-11-22,2397.96,2419.0,2393.58,7500067500,-12.03,-0.004992
1880,2013-11-25,2388.63,2418.85,2380.69,6614473400,-9.33,-0.003891
1881,2013-11-26,2387.42,2399.02,2380.41,5918586400,-1.21,-0.000507
1882,2013-11-27,2414.48,2422.81,2383.78,7529408800,27.06,0.011334
1883,2013-11-28,2439.53,2460.56,2417.24,9066040600,25.05,0.010375
1884,2013-11-29,2438.94,2446.4,2432.39,6180374600,-0.59,-0.000242
1885,2013-12-02,2418.79,2464.86,2397.01,11965512300,-20.15,-0.008262
1886,2013-12-03,2442.78,2448.33,2406.66,7445575200,23.99,0.009918
1887,2013-12-04,2475.14,2486.64,2434.69,10265023500,32.36,0.013247
1888,2013-12-05,2468.2,2481.75,2460.58,7770893200,-6.94,-0.002804
1889,2013-12-06,2452.29,2470.81,2445.62,6611408900,-15.91,-0.006446
1890,2013-12-09,2450.87,2468.95,2445.94,5716488400,-1.42,-0.000579
1891,2013-12-10,2453.32,2466.66,2444.53,6694142400,2.45,0.001
1892,2013-12-11,2412.76,2440.5,2400.74,6807514400,-40.56,-0.016533
1893,2013-12-12,2410.01,2423.31,2402.77,5014771900,-2.75,-0.00114
1894,2013-12-13,2406.64,2416.26,2386.25,5150119600,-3.37,-0.001398
1895,2013-12-16,2367.92,2412.73,2367.43,6458167400,-38.72,-0.016089
1896,2013-12-17,2356.38,2373.29,2351.18,4848389100,-11.54,-0.004873
1897,2013-12-18,2357.23,2368.58,2350.45,4001520700,0.85,0.000361
1898,2013-12-19,2332.41,2370.99,2331.19,4809568000,-24.82,-0.010529
1899,2013-12-20,2278.14,2338.88,2278.1,6520420700,-54.27,-0.023268
1900,2013-12-23,2284.6,2295.76,2259.58,4558028500,6.46,0.002836
1901,2013-12-24,2288.25,2312.83,2270.25,4559916800,3.65,0.001598
1902,2013-12-25,2305.11,2305.61,2281.6,4400532600,16.86,0.007368
1903,2013-12-26,2265.33,2301.49,2263.92,5149756300,-39.78,-0.017257
1904,2013-12-27,2303.48,2315.18,2264.39,5338915700,38.15,0.016841
1905,2013-12-30,2299.46,2316.62,2295.64,4841430800,-4.02,-0.001745
1906,2013-12-31,2330.03,2333.07,2287.12,5663107000,30.57,0.013294
1907,2014-01-02,2321.98,2325.99,2310.65,4519429100,-8.05,-0.003455
1908,2014-01-03,2290.78,2314.84,2280.89,5978264500,-31.2,-0.013437
1909,2014-01-06,2238.64,2286.37,2229.33,6630040300,-52.14,-0.022761
1910,2014-01-07,2238.0,2246.79,2218.65,4375310300,-0.64,-0.000286
1911,2014-01-08,2241.91,2262.58,2228.42,5134885400,3.91,0.001747
1912,2014-01-09,2222.22,2258.89,2220.8,5598704100,-19.69,-0.008783
1913,2014-01-10,2204.85,2224.49,2200.22,5416929300,-17.37,-0.007817
1914,2014-01-13,2193.68,2222.07,2183.6,5012277200,-11.17,-0.005066
1915,2014-01-14,2212.85,2214.12,2179.91,5404994700,19.17,0.008739
1916,2014-01-15,2208.94,2215.9,2193.8,4896239500,-3.91,-0.001767
1917,2014-01-16,2211.84,2227.26,2201.56,5229890200,2.9,0.001313
1918,2014-01-17,2178.49,2205.97,2175.88,5027315500,-33.35,-0.015078
1919,2014-01-20,2165.99,2182.46,2156.46,4056015400,-12.5,-0.005738
1920,2014-01-21,2187.41,2197.92,2168.42,4030624700,21.42,0.009889
1921,2014-01-22,2243.8,2244.13,2187.53,7064137500,56.39,0.025779
1922,2014-01-23,2231.89,2248.92,2228.06,5634595100,-11.91,-0.005308
1923,2014-01-24,2245.68,2257.36,2222.89,6116767000,13.79,0.006179
1924,2014-01-27,2215.92,2233.23,2211.8,7034424600,-29.76,-0.013252
1925,2014-01-28,2219.86,2233.26,2205.97,5326913000,3.94,0.001778
1926,2014-01-29,2227.78,2233.06,2219.93,5022271700,7.92,0.003568
1927,2014-01-30,2202.45,2223.16,2200.22,4363230400,-25.33,-0.01137
1928,2014-02-07,2212.48,2212.5,2177.12,5045931500,10.03,0.004554
1929,2014-02-10,2267.53,2270.19,2221.54,8306571600,55.05,0.024882
1930,2014-02-11,2285.56,2296.52,2262.6,9922982900,18.03,0.007951
1931,2014-02-12,2291.25,2294.32,2276.44,7659216100,5.69,0.00249
1932,2014-02-13,2279.55,2307.47,2278.26,9621778900,-11.7,-0.005106
1933,2014-02-14,2295.58,2295.85,2274.43,6708299700,16.03,0.007032
1934,2014-02-17,2311.65,2315.58,2293.55,8783166600,16.07,0.007
1935,2014-02-18,2282.44,2310.31,2276.11,8704974300,-29.21,-0.012636
1936,2014-02-19,2308.66,2317.42,2274.15,9935256100,26.22,0.011488
1937,2014-02-20,2287.44,2331.7,2286.2,10643953300,-21.22,-0.009191
1938,2014-02-21,2264.29,2287.87,2250.65,7636899300,-23.15,-0.01012
1939,2014-02-24,2214.51,2246.72,2194.16,8921593900,-49.78,-0.021985
1940,2014-02-25,2157.91,2225.21,2150.1,9323755100,-56.6,-0.025559
1941,2014-02-26,2163.41,2164.7,2137.08,7799329700,5.5,0.002549
1942,2014-02-27,2154.11,2180.06,2150.14,9010429600,-9.3,-0.004299
1943,2014-02-28,2178.97,2180.47,2133.55,7666805700,24.86,0.011541
1944,2014-03-03,2190.37,2194.22,2167.91,8207231400,11.4,0.005232
1945,2014-03-04,2184.27,2188.6,2161.59,7306925000,-6.1,-0.002785
1946,2014-03-05,2163.98,2189.09,2159.6,6133201500,-20.29,-0.009289
1947,2014-03-06,2173.63,2181.43,2136.45,6909376700,9.65,0.004459
1948,2014-03-07,2168.36,2189.39,2161.44,6426517700,-5.27,-0.002425
1949,2014-03-10,2097.79,2149.68,2095.07,7141640700,-70.57,-0.032545
1950,2014-03-11,2108.66,2118.79,2088.73,5762124300,10.87,0.005182
1951,2014-03-12,2114.13,2130.59,2090.76,7006974700,5.47,0.002594
1952,2014-03-13,2140.33,2149.44,2115.99,6922602800,26.2,0.012393
1953,2014-03-14,2122.84,2140.38,2109.58,5861773700,-17.49,-0.008172
1954,2014-03-17,2143.04,2143.2,2118.95,5240944500,20.2,0.009516
1955,2014-03-18,2138.13,2152.46,2134.92,5535413200,-4.91,-0.002291
1956,2014-03-19,2120.87,2131.28,2101.28,5930390500,-17.26,-0.008072
1957,2014-03-20,2086.97,2134.79,2086.5,6763128500,-33.9,-0.015984
1958,2014-03-21,2158.8,2163.23,2077.76,10402480700,71.83,0.034418
1959,2014-03-24,2176.55,2186.73,2150.87,10449198400,17.75,0.008222
1960,2014-03-25,2174.44,2191.49,2164.67,8687751000,-2.11,-0.000969
1961,2014-03-26,2171.05,2186.08,2165.22,5827617600,-3.39,-0.001559
1962,2014-03-27,2155.71,2186.89,2146.92,7127513200,-15.34,-0.007066
1963,2014-03-28,2151.97,2172.67,2144.58,7008607300,-3.74,-0.001735
1964,2014-03-31,2146.31,2165.25,2134.42,5545748800,-5.66,-0.00263
1965,2014-04-01,2163.12,2170.1,2141.15,4886640300,16.81,0.007832
1966,2014-04-02,2180.73,2182.68,2164.01,6503925700,17.61,0.008141
1967,2014-04-03,2165.01,2196.14,2160.75,7153603200,-15.72,-0.007209
1968,2014-04-04,2185.47,2186.15,2155.28,4794588800,20.46,0.00945
1969,2014-04-08,2237.32,2243.97,2178.91,9721911700,51.85,0.023725
1970,2014-04-09,2238.62,2246.79,2228.99,6635726800,1.3,0.000581
1971,2014-04-10,2273.76,2290.74,2229.51,11454540500,35.14,0.015697
1972,2014-04-11,2270.67,2281.11,2261.13,9061589700,-3.09,-0.001359
1973,2014-04-14,2268.61,2275.83,2255.46,6226499800,-2.06,-0.000907
1974,2014-04-15,2229.46,2261.47,2225.69,6821813000,-39.15,-0.017257
1975,2014-04-16,2232.53,2245.32,2221.15,5167801000,3.07,0.001377
1976,2014-04-17,2224.8,2241.62,2221.95,4833362800,-7.73,-0.003462
1977,2014-04-18,2224.48,2228.77,2203.05,5075799500,-0.32,-0.000144
1978,2014-04-21,2187.25,2231.71,2186.75,5627828000,-37.23,-0.016736
1979,2014-04-22,2196.8,2196.85,2165.08,5709469400,9.55,0.004366
1980,2014-04-23,2194.67,2205.59,2187.39,4776353100,-2.13,-0.00097
1981,2014-04-24,2190.47,2209.45,2186.76,4505891100,-4.2,-0.001914
1982,2014-04-25,2167.83,2201.71,2167.64,6024538300,-22.64,-0.010336
1983,2014-04-28,2134.97,2171.39,2132.7,6048518700,-32.86,-0.015158
1984,2014-04-29,2158.47,2159.38,2131.78,4820493100,23.5,0.011007
1985,2014-04-30,2158.66,2164.18,2153.12,4533462400,0.19,8.8e-05
1986,2014-05-05,2156.47,2161.7,2131.23,4934407300,-2.19,-0.001015
1987,2014-05-06,2157.33,2173.62,2150.11,4808651900,0.86,0.000399
1988,2014-05-07,2137.32,2153.72,2136.99,4460747000,-20.01,-0.009275
1989,2014-05-08,2135.5,2168.21,2128.32,4833245200,-1.82,-0.000852
1990,2014-05-09,2133.91,2141.56,2120.6,4918113500,-1.59,-0.000745
1991,2014-05-12,2180.05,2184.33,2139.48,8347256000,46.14,0.021622
1992,2014-05-13,2174.85,2185.05,2167.77,6491251800,-5.2,-0.002385
1993,2014-05-14,2172.37,2184.22,2169.0,4851420600,-2.48,-0.00114
1994,2014-05-15,2144.08,2171.45,2142.34,4673403200,-28.29,-0.013023
1995,2014-05-16,2145.95,2150.5,2132.19,4225319700,1.87,0.000872
1996,2014-05-19,2115.14,2139.36,2105.71,4289360700,-30.81,-0.014357
1997,2014-05-20,2115.77,2131.57,2110.72,3729968300,0.63,0.000298
1998,2014-05-21,2135.91,2136.1,2096.51,3894604200,20.14,0.009519
1999,2014-05-22,2130.87,2160.91,2128.86,4625273600,-5.04,-0.00236
2000,2014-05-23,2148.41,2148.58,2128.66,3762310500,17.54,0.008231
2001,2014-05-26,2155.98,2165.42,2147.45,3955065600,7.57,0.003524
2002,2014-05-27,2147.28,2160.03,2145.75,3589717100,-8.7,-0.004035
2003,2014-05-28,2169.35,2171.17,2142.01,5005626000,22.07,0.010278
2004,2014-05-29,2155.16,2178.09,2154.93,4489155600,-14.19,-0.006541
2005,2014-05-30,2156.46,2166.91,2146.22,4392386300,1.3,0.000603
2006,2014-06-03,2149.92,2169.0,2149.29,4198295400,-6.54,-0.003033
2007,2014-06-04,2128.27,2149.45,2117.31,4181724900,-21.65,-0.01007
2008,2014-06-05,2150.6,2150.93,2123.52,3647742400,22.33,0.010492
2009,2014-06-06,2134.72,2149.78,2123.98,3573805800,-15.88,-0.007384
2010,2014-06-09,2134.28,2153.9,2126.67,3931106000,-0.44,-0.000206
2011,2014-06-10,2161.27,2161.53,2132.45,5050790200,26.99,0.012646
2012,2014-06-11,2160.77,2163.61,2152.08,4256371800,-0.5,-0.000231
2013,2014-06-12,2153.41,2160.99,2148.41,4302584300,-7.36,-0.003406
2014,2014-06-13,2176.24,2183.65,2150.57,5925287600,22.83,0.010602
2015,2014-06-16,2191.86,2196.34,2174.28,6329687500,15.62,0.007178
2016,2014-06-17,2169.67,2185.68,2168.45,4993366500,-22.19,-0.010124
2017,2014-06-18,2160.24,2172.55,2158.5,4946389700,-9.43,-0.004346
2018,2014-06-19,2126.91,2166.41,2119.5,5316264500,-33.33,-0.015429
2019,2014-06-20,2136.73,2137.03,2120.81,4239371900,9.82,0.004617
2020,2014-06-23,2134.11,2147.23,2132.45,4117925800,-2.62,-0.001226
2021,2014-06-24,2144.82,2145.21,2130.29,4016435600,10.71,0.005018
2022,2014-06-25,2133.37,2141.73,2126.03,3766610000,-11.45,-0.005338
2023,2014-06-26,2149.08,2151.11,2134.89,4435116600,15.71,0.007364
2024,2014-06-27,2150.26,2159.53,2138.93,5272289600,1.18,0.000549
2025,2014-06-30,2165.12,2168.22,2152.31,5430418800,14.86,0.006911
2026,2014-07-01,2164.56,2171.15,2157.13,5332310000,-0.56,-0.000259
2027,2014-07-02,2170.87,2171.51,2155.61,5968550100,6.31,0.002915
2028,2014-07-03,2180.19,2184.96,2164.84,6369069000,9.32,0.004293
2029,2014-07-04,2178.7,2183.8,2174.07,5285110600,-1.49,-0.000683
2030,2014-07-07,2176.29,2186.2,2171.08,5024233400,-2.41,-0.001106
2031,2014-07-08,2180.47,2180.78,2163.36,5074359900,4.18,0.001921
2032,2014-07-09,2148.71,2178.51,2148.26,6202204600,-31.76,-0.014566
2033,2014-07-10,2142.85,2151.77,2139.52,5573249700,-5.86,-0.002727
2034,2014-07-11,2148.01,2154.74,2134.8,6137427400,5.16,0.002408
2035,2014-07-14,2171.76,2171.9,2145.28,6615886300,23.75,0.011057
2036,2014-07-15,2174.98,2176.27,2165.21,7181569400,3.22,0.001483
2037,2014-07-16,2170.87,2183.25,2166.77,8156023000,-4.11,-0.00189
2038,2014-07-17,2157.07,2166.93,2147.08,5945356800,-13.8,-0.006357
2039,2014-07-18,2164.14,2176.33,2145.45,6547329500,7.07,0.003278
2040,2014-07-21,2166.3,2171.94,2158.96,5417226000,2.16,0.000998
2041,2014-07-22,2192.7,2197.59,2162.24,7854258300,26.4,0.012187
2042,2014-07-23,2197.83,2210.28,2190.56,8421387200,5.13,0.00234
2043,2014-07-24,2237.01,2239.82,2199.83,11943553400,39.18,0.017827
2044,2014-07-25,2260.45,2260.89,2239.07,9897283800,23.44,0.010478
2045,2014-07-28,2323.9,2331.47,2272.38,17986933300,63.45,0.02807
2046,2014-07-29,2331.37,2342.77,2316.22,13426964100,7.47,0.003214
2047,2014-07-30,2322.01,2339.04,2316.06,12302283200,-9.36,-0.004015
2048,2014-07-31,2350.25,2350.55,2316.59,11098776900,28.24,0.012162
2049,2014-08-01,2329.4,2371.5,2328.97,12631739000,-20.85,-0.008871
2050,2014-08-04,2375.62,2375.62,2332.14,11671375400,46.22,0.019842
2051,2014-08-05,2369.35,2380.77,2353.8,11186178900,-6.27,-0.002639
2052,2014-08-06,2363.22,2371.67,2334.33,11634182900,-6.13,-0.002587
2053,2014-08-07,2327.46,2369.2,2326.27,11672921000,-35.76,-0.015132
2054,2014-08-08,2331.13,2339.27,2319.29,8673969400,3.67,0.001577
2055,2014-08-11,2365.35,2367.0,2337.01,9160117100,34.22,0.01468
2056,2014-08-12,2357.05,2361.17,2344.72,9182260800,-8.3,-0.003509
2057,2014-08-13,2358.9,2370.51,2335.69,11044778900,1.85,0.000785
2058,2014-08-14,2335.95,2363.18,2334.08,9796949300,-22.95,-0.009729
2059,2014-08-15,2360.64,2366.9,2333.12,9359254600,24.69,0.01057
2060,2014-08-18,2374.56,2379.8,2361.2,10450955400,13.92,0.005897
2061,2014-08-19,2374.77,2379.47,2358.97,11585002000,0.21,8.8e-05
2062,2014-08-20,2366.14,2375.48,2360.84,10128808800,-8.63,-0.003634
2063,2014-08-21,2354.24,2367.46,2333.3,10069021100,-11.9,-0.005029
2064,2014-08-22,2365.36,2368.46,2350.99,8982393800,11.12,0.004723
2065,2014-08-25,2342.86,2367.61,2338.46,9737371700,-22.5,-0.009512
2066,2014-08-26,2324.09,2350.39,2317.18,9384422200,-18.77,-0.008012
2067,2014-08-27,2327.6,2336.74,2322.89,6767622100,3.51,0.00151
2068,2014-08-28,2311.28,2336.36,2309.64,7049065500,-16.32,-0.007012
2069,2014-08-29,2338.29,2338.77,2313.26,6321142300,27.01,0.011686
2070,2014-09-01,2355.32,2355.55,2338.53,7732087000,17.03,0.007283
2071,2014-09-02,2386.46,2387.66,2349.95,11443673300,31.14,0.013221
2072,2014-09-03,2408.84,2414.26,2389.68,12973420400,22.38,0.009378
2073,2014-09-04,2426.22,2427.3,2404.08,11127229800,17.38,0.007215
2074,2014-09-05,2449.26,2450.63,2427.99,13355176400,23.04,0.009496
2075,2014-09-09,2445.22,2454.89,2437.08,11819434400,-4.04,-0.001649
2076,2014-09-10,2432.43,2437.08,2422.65,10917551700,-12.79,-0.005231
2077,2014-09-11,2423.45,2461.47,2417.27,13298258300,-8.98,-0.003692
2078,2014-09-12,2438.36,2438.36,2412.62,10916017000,14.91,0.006152
2079,2014-09-15,2437.19,2439.25,2418.96,12224715900,-1.17,-0.00048
2080,2014-09-16,2388.76,2442.92,2386.98,18674279100,-48.43,-0.019871
2081,2014-09-17,2401.33,2405.37,2379.09,12526902800,12.57,0.005262
2082,2014-09-18,2408.66,2414.95,2389.62,11592637600,7.33,0.003052
2083,2014-09-19,2425.21,2430.15,2402.31,10181357700,16.55,0.006871
2084,2014-09-22,2378.92,2419.33,2374.11,10224087000,-46.29,-0.019087
2085,2014-09-23,2399.46,2402.48,2379.52,8403334100,20.54,0.008634
2086,2014-09-24,2441.86,2443.98,2387.07,14271353000,42.4,0.017671
2087,2014-09-25,2436.97,2462.67,2429.59,13866189100,-4.89,-0.002003
2088,2014-09-26,2437.2,2439.65,2420.5,10029949400,0.23,9.4e-05
2089,2014-09-29,2447.8,2453.67,2435.61,12340172700,10.6,0.004349
2090,2014-09-30,2450.99,2454.89,2444.2,11580422900,3.19,0.001303
2091,2014-10-08,2478.38,2478.38,2445.27,12195360400,27.39,0.011175
2092,2014-10-09,2481.96,2488.11,2461.11,13792392000,3.58,0.001444
2093,2014-10-10,2466.79,2482.14,2457.68,14763430700,-15.17,-0.006112
2094,2014-10-13,2454.95,2460.39,2430.55,13159336200,-11.84,-0.0048
2095,2014-10-14,2446.56,2467.9,2436.34,12739370500,-8.39,-0.003418
2096,2014-10-15,2463.87,2465.5,2431.19,13580188200,17.31,0.007075
2097,2014-10-16,2444.4,2480.3,2441.82,15816660300,-19.47,-0.007902
2098,2014-10-17,2441.73,2456.11,2410.4,13275998800,-2.67,-0.001092
2099,2014-10-20,2454.71,2456.62,2441.9,9143540100,12.98,0.005316
2100,2014-10-21,2433.39,2459.25,2432.55,9624191200,-21.32,-0.008685
2101,2014-10-22,2418.64,2447.47,2417.56,8865619300,-14.75,-0.006062
2102,2014-10-23,2395.94,2424.66,2392.53,10349183900,-22.7,-0.009385
2103,2014-10-24,2390.71,2404.99,2385.73,7497486900,-5.23,-0.002183
2104,2014-10-27,2368.83,2377.54,2361.68,7386244700,-21.88,-0.009152
2105,2014-10-28,2416.65,2416.77,2373.16,10152305500,47.82,0.020187
2106,2014-10-29,2451.38,2461.27,2415.7,15858406200,34.73,0.014371
2107,2014-10-30,2468.93,2474.38,2443.76,18962635300,17.55,0.007159
2108,2014-10-31,2508.33,2512.19,2466.5,23917241200,39.4,0.015958
2109,2014-11-03,2512.55,2524.17,2502.06,20580122800,4.22,0.001682
2110,2014-11-04,2513.17,2517.46,2498.61,21824700500,0.62,0.000247
2111,2014-11-05,2503.45,2519.4,2499.23,19049186200,-9.72,-0.003868
2112,2014-11-06,2506.07,2510.99,2482.98,14965111700,2.62,0.001047
2113,2014-11-07,2502.15,2541.55,2489.42,20876091100,-3.92,-0.001564
2114,2014-11-10,2565.73,2565.73,2514.71,22659973500,63.58,0.02541
2115,2014-11-11,2558.61,2602.37,2532.57,32371165600,-7.12,-0.002775
2116,2014-11-12,2594.32,2594.32,2539.6,18468626100,35.71,0.013957
2117,2014-11-13,2579.75,2607.52,2567.46,21981561500,-14.57,-0.005616
2118,2014-11-14,2581.09,2581.93,2557.67,16504996500,1.34,0.000519
2119,2014-11-17,2567.1,2614.09,2565.94,15847809500,-13.99,-0.00542
2120,2014-11-18,2541.42,2570.21,2534.93,14294135600,-25.68,-0.010004
2121,2014-11-19,2537.22,2550.5,2531.32,12214697400,-4.2,-0.001653
2122,2014-11-20,2537.1,2545.47,2522.84,10614986400,-0.12,-4.7e-05
2123,2014-11-21,2583.46,2585.36,2530.03,15102813900,46.36,0.018273
2124,2014-11-24,2649.26,2667.67,2602.94,27983972000,65.8,0.02547
2125,2014-11-25,2685.56,2686.06,2643.84,22261169900,36.3,0.013702
2126,2014-11-26,2723.02,2723.36,2690.31,24396248500,37.46,0.013949
2127,2014-11-27,2754.49,2754.49,2718.7,26546473000,31.47,0.011557
2128,2014-11-28,2808.82,2809.54,2740.37,37532366200,54.33,0.019724
2129,2014-12-01,2819.81,2855.33,2808.65,36548741700,10.99,0.003913
2130,2014-12-02,2923.94,2944.51,2804.29,36146532200,104.13,0.036928
2131,2014-12-03,2967.55,3028.23,2912.25,46615668500,43.61,0.014915
2132,2014-12-04,3104.35,3104.89,2968.88,42681292800,136.8,0.046099
2133,2014-12-05,3124.89,3195.8,3011.94,52488126000,20.54,0.006617
2134,2014-12-08,3252.88,3270.88,3075.7,48446234400,127.99,0.040958
2135,2014-12-09,3106.91,3387.83,3074.52,63287456700,-145.97,-0.044874
2136,2014-12-10,3221.55,3229.05,3058.19,42501870800,114.64,0.036898
2137,2014-12-11,3183.01,3254.42,3158.44,36709169100,-38.54,-0.011963
2138,2014-12-12,3193.23,3239.45,3167.93,30106532500,10.22,0.003211
2139,2014-12-15,3217.23,3226.22,3143.3,29019383400,24.0,0.007516
2140,2014-12-16,3303.4,3303.4,3207.69,35812384700,86.17,0.026784
2141,2014-12-17,3360.6,3368.19,3275.74,44814077000,57.2,0.017315
2142,2014-12-18,3345.93,3393.71,3322.23,35597020700,-14.67,-0.004365
2143,2014-12-19,3383.17,3397.18,3280.92,41121159000,37.24,0.01113
2144,2014-12-22,3394.48,3455.21,3357.66,54980167100,11.31,0.003343
2145,2014-12-23,3324.92,3431.78,3316.91,36973609300,-69.56,-0.020492
2146,2014-12-24,3230.39,3340.36,3188.5,31744958700,-94.53,-0.028431
2147,2014-12-25,3335.42,3335.78,3226.32,30979954700,105.03,0.032513
2148,2014-12-26,3445.84,3453.34,3335.01,38461412400,110.42,0.033105
2149,2014-12-29,3455.46,3524.28,3405.84,42501503700,9.62,0.002792
2150,2014-12-30,3457.55,3491.83,3422.17,32823387300,2.09,0.000605
2151,2014-12-31,3533.71,3542.34,3452.5,34593476000,76.16,0.022027
2152,2015-01-05,3641.54,3669.04,3551.51,45119809800,107.83,0.030515
